Track ID,Track Name,Song Popularity,Album,Song Release Date,Duration (ms),Artists,Explicit,Song Rank,Artist ID,Genres,Followers,Popularity,Lyrics,Total Artists On Song,Lyrics Word Count,Sentiment (VADER),Genre_,Genre_afro r&b,Genre_afrobeats,Genre_afrofuturism,Genre_afropop,Genre_alabama indie,Genre_album rock,Genre_alt z,Genre_alte,Genre_alternative hip hop,Genre_alternative r&b,Genre_alternative rock,Genre_amapiano,Genre_ambient folk,Genre_anime,Genre_art pop,Genre_asheville indie,Genre_atl hip hop,Genre_azonto,Genre_bedroom pop,Genre_blues rock,Genre_british folk,Genre_bubblegrunge,Genre_bubblegum bass,Genre_canadian hip hop,Genre_canadian pop,Genre_candy pop,Genre_chamber pop,Genre_classic oklahoma country,Genre_classic rock,Genre_classic texas country,Genre_colombian pop,Genre_conscious hip hop,Genre_contemporary country,Genre_corrido,Genre_country,Genre_country dawn,Genre_country road,Genre_countrygaze,Genre_crank wave,Genre_dance pop,Genre_deconstructed club,Genre_deep new americana,Genre_desi hip hop,Genre_dfw rap,Genre_digital hardcore,Genre_electric blues,Genre_electronica,Genre_escape room,Genre_experimental hip hop,Genre_experimental pop,Genre_freak folk,Genre_garage rock,Genre_gen z singer-songwriter,Genre_glitch,Genre_glitch hop,Genre_hard rock,Genre_heartland rock,Genre_hip hop,Genre_houston rap,Genre_hyperpop,Genre_indian underground rap,Genre_indie pop,Genre_indie rock,Genre_indietronica,Genre_instrumental hip hop,Genre_intelligent dance music,Genre_irish hip hop,Genre_irish indie rock,Genre_irish post-punk,Genre_irish singer-songwriter,Genre_jam band,Genre_jazztronica,Genre_jersey club,Genre_k-pop,Genre_k-pop boy group,Genre_k-pop girl group,Genre_la pop,Genre_latin pop,Genre_malayalam hip hop,Genre_melodic rap,Genre_metropopolis,Genre_modern alternative pop,Genre_modern blues rock,Genre_modern country pop,Genre_modern indie pop,Genre_modern rock,Genre_musica mexicana,Genre_nigerian hip hop,Genre_nigerian pop,Genre_no wave,Genre_noise rock,Genre_pop,Genre_pop rap,Genre_pov: indie,Genre_power pop,Genre_proto-hyperpop,Genre_psychedelic hip hop,Genre_punk blues,Genre_r&b,Genre_rap,Genre_red dirt,Genre_reggaeton,Genre_reggaeton chileno,Genre_reggaeton colombiano,Genre_rock,Genre_roots americana,Genre_sacramento indie,Genre_sad sierreno,Genre_sierreno,Genre_singer-songwriter pop,Genre_slacker rock,Genre_small room,Genre_social media pop,Genre_southern hip hop,Genre_southern rock,Genre_tape club,Genre_transpop,Genre_trap,Genre_trap latino,Genre_trap queen,Genre_twee pop,Genre_uk alternative pop,Genre_uk contemporary r&b,Genre_uk pop,Genre_urbano latino,Genre_viral rap,Genre_west coast rap,Genre_wonky
0K9tfzrxJyCQIf7oAlPwaK,YA YA,62.0,COWBOY CARTER,2024-03-29,274766.0,Beyoncé,True,11,6vWDO969PvNqNYHIOW5v0m,"pop, r&b",39186276,87," Hello, girls ( Hello,  ) Hello, fellas ( You're pretty swell ) Those petty ones can't fuck with me   ( Why? ) 'Cause I'm a clever girl, we snappin' ( Pretty please )   Toms, please We wanna welcome you to the   Cowboy Carter Act II , ah And a rodeo chitlin circuit We gon' make it do what it do, ya-ya Put them hands together  We clappin' We drummin'   ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Oh, oh, ya-ya-ya ( Oh, ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Oh, ya-ya-ya-ya-ya-ya-ya-ya-ya-ya ( Oh, ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Ya-ya-ya-ya   ( Oh, ya ) (Ya-ya)   B-E-Y-I-N-C-E , ya  My family live and died in America, hm Good ol' USA, shit (Good ol' USA) Whole lotta red in that white and blue, huh History can't be erased, ooh You lookin' for a new America? (America) Are you tired, workin' time and a half for half the pay? (Woo-hoo) Ya-ya (Half the pay, oh-oh) I just pray that we don't crash, keep my Bible on the dash We gotta keep the faith Wildfire burnt his house down Insurance ain't gon' pay no Fannie Mae, shit So hold this holster, pour mo' liquor, please Hard workin' man ain't got no money in the bank Huh, the ya-ya Turn up the vinyl and the radio (Radio) He can't watch the news nowadays (Nowadays) Oh, I just pray that he don't crash, keep his pistol on the dash He gotta keep the faith Refrain She's pickin' up good vibrations He's lookin' for sweet sensations  Ladies? ( Yeah? ) Fuck it,   we shakin' ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) We swimmin' ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) We jerkin' ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) We twerkin' ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) You wanna touch it, don't you? ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Come get this genie in a bottle ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Come rub it, won't you? ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) I pop it ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) I walk it like I talk it ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) I got your spurs sparkin' ( Ya-ya-ya-ya-ya, ya-ya-ya-ya-ya-ya ) Ya-ya-ya-ya-ya, oh Post- Let loose Do what you do, baby, Good God  I don't wanna hear no ya-ya-ya-ya-ya-ya-ya-ya I got you daydreamin' Put your lips on my lips And strum me like a guitar La-la-la-la-la-la-la-la, you got me movin', boy You got me ooh-in', you might know what you're doin' (Ooh-ooh) Put them babies to bed (Oh-oh) We sweat out the sheets (Oh) Got you up all night and now you don't wanna leave I can soothe your pain, yeah When I'm long gone, you'll call my name, yeah World of Wind got you insane, yeah It's givin' me the faith",1.0,436,"{'neg': 0.062, 'neu': 0.775, 'pos': 0.162, 'compound': 0.9913}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28drn6tQo95MRvO0jQEo5C,Type Shit,83.0,WE DON'T TRUST YOU,2024-03-22,228266.0,Future,True,12,1RyvyyTE3xzB2ZywiAwp0i,"atl hip hop, hip hop, rap, southern hip hop, trap",19606127,93," Future Yeah, yeah, Pluto  Future I don't hang with rats, that's some new type shit Get a nigga whacked on the news type shit Sippin' drank and Actavis on some Screw type shit Just a sad ho runnin' through the crew type shit I got a bad bitch at home, voodoo type shit Take down Meg Thee Stallions by the group type shit  Future That's some thick shit, I just thought you knew type shit I just tricked off, I don't just usually do this type of shit Pockets racked up, all blue type shit Bunch of rich niggas, hoes get confused type shit Atlanta nigga, I live like Ted Turner type shit On camera, knockin' jaws loose typе shit I canceled her, kick hеr out the stu' type shit A silent hitter, I just keep it cool with you bitches A solid nigga, countin' dog food type shit Movin' through the city with your boo type shit She's ready to suck it up like soup type shit You goin' against the guys and you gon' lose type shit Pray to God they knock you out your shoes type shit (Type shit)  Travis Scott Pop it, pop it, right up out the blue type shit Put the Double O in a mood Serotonin, that's a cool type mix Oxycontin, mix it with balloons (Alright) East Atlanta feelin' like a zoo type mix (Open up) Shawty, shawty strippin', takin' shrooms Eatin' all the Percs, on some food type shit (Open up) Shawty make it work, 9-to-5 type shit (Open up) Eatin' all the Perkies, on some food type shit (Open up) Eatin' all the Perkies, on some food type shit (Going up) All the homies crushin' on some fool type— (Going up) Floodin' out the spot, it's like a pool type mix (Add it up) All the homies crushin' on some fool type shit (Going up) All the homies crushin' on some fool type— (Open up) Eatin' all the Perkies, on some food type shit Feelin' so high, I'm on the moon type shit Bridge Future, Playboi Carti & Travis Scott Kick the slow flow, jitsu type shit (Open it up, add it up) Red lock in my dreadlocks, I'm on bool type shit (Fuck it up, add it up) Cook a nigga up like food type shit (Fuck it up, fuck it up) Posted up with my dogs, Scooby Doo type shit (Fuck it up, woo)  3 Playboi Carti & Future She grippin' all on my balls, I gotta move type shit Diamonds, they cover my flaws, I'm actin' brand new type shit Hundred round drum, make it burst, soundin' like a nuke type shit All of my jeans is saggin', I think I'm over tight shit Put the ho down with the gang, now she think she my manager type shit Shawty thought she was the one, I will forever have a boss bitch The presi' set on me plain, I'm on some naked type shit Eighty-one thou' for the teeth, I still ain't smiling for this bitch This ho think she better than me? She on that IG model shit Shawty said I'm a superhero, so how the fuck I'ma hide from shit? Bitch give me dome in the back, she on her bobblehead type shit All I want is ass and titties, I ain't got no type, shit Sippin' on drank, Pluto, hold up Sippin' my drank, Metro Sittin' right here with my yayo type shit Might put some diamonds in my gloves, woah, on my Mike shit What the fuck y'all talking about bodies for? Y'all just type shit (Pluto)  Future I don't hang with rats, that's some new type shit (New type shit) Get a nigga whacked on the news type shit Sippin' drank and Actavis on some Screw type shit Just a sad ho runnin' through the crew type shit I got a bad bitch at home, voodoo type shit Take down Meg Thee Stallions by the group type shit  Playboi Carti, Future & Travis Scott Tags all over my shirt, uh, rockstar type shit (Open it up, open it up) Molly all in my dreads, uh, Rasta type shit (Open it up, open it up) 'Bout to take a ho to Turks, she a monster type shit (Type shit) She don't speak no English, money talk type shit She fuck me, ran her mouth 'cause I'm a boss type shit (Woo)",4.0,738,"{'neg': 0.309, 'neu': 0.635, 'pos': 0.056, 'compound': -0.9998}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),86.0,eternal sunshine,2024-03-08,228639.0,Ariana Grande,False,13,66CXWjxzNUsdJxJ2JdwvnR,pop,101847447,95," I didn't think you'd understand me How could you ever even try? I don't wanna tiptoe, but I don't wanna hide But I don't wanna feed this monstrous fire Just wanna let this story die And I'll be alright  We can't be friends But I'd like to just pretend You cling to your papers and pens Wait until you like me again Post- Wait for your love Lo-love, I'll wait for your love  Me and my truth, we sit in silence Mm Baby girl, it's just me and you 'Cause I don't wanna argue,  but I don't wanna bite My tongue, yeah, I think I'd rather die You got me misunderstood But at least I look this good",1.0,118,"{'neg': 0.137, 'neu': 0.641, 'pos': 0.222, 'compound': 0.9248}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3NfastUCFxLepBhv7UGSqR,Docket (feat. Bully),48.0,Docket (feat. Bully),2024-03-26,210493.0,Blondshell,False,14,7qrEXiLLnWkkYHhadZ1Oij,"bubblegrunge, indie pop",82751,49," Blondshell, Bully & Blondshell I said, 'Don't shake my hand, it's wet,' He said, 'I'll kiss it instead' He said, 'I saw the whole show I'm not scared of the sweat' But I'm scared of the touching I have someone at home And I want his body more When he leaves me alone  Blondshell Isn't it wrong? When I'm gone I look around at the options I put men on the docket Give me a curse I caught a bug He should be with someone who’s more in love Not someone eating for free My worst nightmare is mе  Bully, Bully & Blondshell I always end up back here Stuck somеhow Obvious I’m powerless When you’re around And I don’t know why I see her in the sun Staring straight to the sky Burning me just for fun See upcoming rock shows Get tickets for your favorite artists You might also like I LUV IT Camila Cabello & Playboi Carti LEVII’S JEANS Beyoncé & Post Malone BODYGUARD Beyoncé  Bully & Blondshell Isn’t it wrong When I’m gone I look around at the options I put men on the docket Give me a curse I caught a bug He should be with someone who’s more in love Not someone eating for free My worst nightmare is me Bridge Blondshell, Bully & Blondshell Feeling like it’s twisted Feeling like he’s been fishing I should probably cut him loose instead of kissing I don’t wanna want what I haven’t got but it Kills the lull when I’m not full When I’m not full I fill the space with barbasol And I’m here and I’m fading You’re wrong for waiting And it’s cruel to let you love me I don’t want what I need  Bully & Blondshell Isn’t it wrong When I’m gone I look around at the options I put men on the docket Give me a curse I caught a bug He should be with someone who’s more in love Not someone eating for free My worst nightmare is me",2.0,338,"{'neg': 0.207, 'neu': 0.624, 'pos': 0.168, 'compound': -0.9753}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77DRzu7ERs0TX3roZcre7Q,euphoria,78.0,euphoria,2024-04-30,383639.0,Kendrick Lamar,True,15,2YZyLoL8N0Wb9xBt1NhZWg,"conscious hip hop, hip hop, rap, west coast rap",35199421,97,"Part I  ​eurt si em tuoba yas yeht gnihtyrevE Euphoria Verse Them super powers gettin' neutralized, I can only watch in silence The famous actor we once knew is lookin' paranoid and now is spiralin' You're movin' just like a degenerate, every antic is feelin' distasteful I calculate you're not as calculated, I can even predict your angle Fabricatin' stories on the family front 'cause you heard  Mr. Morale A pathetic master manipulator, I can smell the tales on you now You'rе not a rap artist, you a scam artist with the hopes of being accеpted Tommy Hilfiger stood out, but FUBU never had been your collection I make music that electrify 'em, you make music that pacify 'em I can double down on that line, but spare you this time, that's random acts of kindness Know you a master manipulator and habitual liar too But don't tell no lie about me and I won't tell truths 'bout you Part II  Shoo, shoo, shoo Shoo, shoo, shoo Bee, bee, bee, bee, bee, bee",1.0,173,"{'neg': 0.072, 'neu': 0.849, 'pos': 0.079, 'compound': 0.1114}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7CJhEUFMNrUWSwcOAqTzPT,Genesis.,59.0,Genesis.,2024-06-07,420000.0,RAYE,True,16,5KKpBU5eC2tJDzf0wmlRp2,"uk contemporary r&b, uk pop",1843860,80,"Part I  They say the twenties are the best years of your life But I seem to be spending mine missing sunsets 'Cause I'm busy on my phone observing everyone else How I compare and obsess Just me, my phone, and these walls And I've been sober for some months But I can feel the demons waiting on my downfall Since I'm so ugly and irrelevant I've been losing friends as if I'm tryna get rid of them I Googled why I'm still desperatе for validation and sedatives, huh Callin' men who don't givе a fuck about me Then when my mother called I pretend I'm busy I'm tryna end up anywhere except from where I been Curtains closed, bed bound, amphetamines Mmm, and this devil on my shoulder, man, I'm tryna to shake him off My ex is on my timeline, it's as if he's showing off My self-esteem is Facetune and ring lights My ego is conquering new heights  I think I need some (Think I need some) Do you need some? (Do you need some?) Don't we all need some (We all need some) Light? (Let there be light) Da-da-da, da-da-da (There'll be light) I think I need some (Think I need some) I lied, I don't think I (Know I need some) I need some light (Some sweet sunshine) To feel alright (Please, let there be light) Part II  I see a sad little sinner in the mirror The devil works hard like my liver I don't wanna be alive, but I don't wanna die A fistful of pills, you're a nobody Post- Yeah (Uh-uh), yeah (Uh, uh-uh), yeah Yeah-yeah-yeah-yeah (Uh, uh-uh) (Let there be light) Yeah (Uh-uh), yeah (Uh, uh-uh), yeah Yeah-yeah-yeah-yeah  Bang-bang, that's depression at the door again You know he'll beat the door down till you let him in the room Since you are already acquainted, you skip the foreplay He grips you at the neck as you prepare to be screwed You try to muster a flare, to tell somebody you're sinking But anxiety is an index finger pressed to your lips A whiskey bottle, it whispers, since you're already bitter A cocktail fit for a quitter, 'Come here and give me a kiss'  I see a sad little sinner in the mirror The devil works hard like my liver I don't wanna be alive, but I don't wanna die A fistful of pills and rivers in my eyes I've got nothin' left to lose, dear God in the sky Hear my cry, hear my cry When it's too dark to see Let there be light, let there be light Let there be light  Post- Yeah (Uh-uh), yeah (Uh, yeah-yeah), yeah Yeah-yeah-yeah-yeah (Uh, uh-uh) (Let there be light) Yeah (Uh-uh), yeah (Uh, yeah-yeah), yeah Yeah-yeah-yeah-yeah (Uh, uh-uh)  Yes, I edit my pictures to make my waist look slimmer And make my ass look bigger so that I'm someone you aspire to Let me in your algorithm, please I know I'll only be important if I'm someone you would like, follow, share, and subscribe to If you're thirsty like me (Like me) Mix some pity with some self-hate Stir it up, then add twelve ounces of rosé That's how I make the glass half-empty and drink it down  3 Beneath the curse words and the insecurities Here lies a sorry little soul And she doesn't even know what to pray for Still just a heart-broke bitch But I traded the back of the nightclub, I did, for the bathroom floor I wish I could call my ex He would know just what to say (He don't say nothing at all now) Brings a tear to my eye The only thing I rely on him to do is stay declining my calls now  I see a sad little sinner in the mirror The devil works hard, like my liver I don't wanna be alive, but I don't wanna die A fistful of pills and rivers in my eyes I've got nothin' left to lose, dear God in the sky Hear my cry, hear my cry When it's too dark to see (Let there be light) Let there be light, let there be light Let there be light Bridge Little girls that have no self-esteem A little boy without a father tries to find him in the streets A girl I used to walk to school with Took her life, now rest in peace (Rest in peace) Fake democracy, killing overseas Killing ourselves, suicide Government lies, discrimination Hating ourselves Why hope? Why keep going? Why try? (Why?) Genesis one, verse three, I'll dry my eyes The only thing which darkness cannot coexist is the light  I see a sad little sinner in the mirror The devil works hard like my liver I don't wanna be alive, but I don't wanna die A fistful of pills and rivers in my eyes I've got nothin' left to lose, dear God in the sky Hear my cry, would you hear my cry? When it's too dark to see (Let there be light) Let there be light, let there be light Let there be light Part III  Yeah No, no, no I want that light, oh, ayy (Let there be light) Oh, let there be, oh Oh, that light  See, I want that light in my house (Oh, let there be light) I want that light in my car (Oh, let there be light) I want that light in my pain (Oh, let there be light) I want that light when it's dark, dark, da-dark Oh, no, let there be (Oh, let there be) Oh, let there be (Oh, let there be) Oh, li-light No, no, no, no, no, no, let there, let there be light  For all the fathers and the teachers (Working hard in the night) For all the builders and the cleaners (I pray, 'Let there be light') Oh, for all the farmers and the chefs and the train-drivers, yes The nurses and the doctors, God bless the NHS Let the pay rise, let the pay rise up Let there be li-li-li-light For all those overworked and underpaid and dreams of somewhere out of sight Let there be light Single mother, all alone (She's all alone) The baby's cryin' And she's cryin' tears too, to her sister on the phone Bring her comfort, bring her peace I pray Lord, please, yeah, yeah Bridge Da-da-doo, da-doo, da-doo, da-doo, doo-doo-doo, doo-doo-doo (Now that's what I'm talking about) Oh, let there be Lord, let there be Don't we all need a little?  See, I want that, that light in my house, (Oh, let there be light) I want that light in my car, yeah (Oh, let there be light) I want that light in my dreams, yeah, doo-de Oh, baby, light all the dark, yes Light up the dark, Lord (Oh, let there be light) Let there be light, Lord  Doo-doo-doo, doo-doo-doo, doo-doo-doo, doo-doo-doo Do-do-do, do-do-do, do-do-do Ooh, hey",1.0,1160,"{'neg': 0.164, 'neu': 0.705, 'pos': 0.132, 'compound': -0.9957}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
19KlZwqlT3fguP2BeHF1Q1,Disease,84.0,Disease,2024-10-25,229997.0,Lady Gaga,False,17,1HY2Jd0NmPuamShAr6KMms,"art pop, dance pop, pop",33312610,92," (Ah) (Ah)  There are no more tears to cry I heard you beggin' for life Runnin' out of medicine You're worse than you've ever been  (Ah-ah) Screamin' for me, baby (Ah-ah) Like you're gonna die (Ah-ah)  Poison on the inside I could be your antidote tonight (Ah-ah) Screamin' for me, baby (Ah-ah) Like you're gonna die (Ah-ah) Poison on the inside I could be your antidote tonight  I could play the doctor, I can cure your disease If you were a sinner, I could make you believe Lay you down like one, two, three Eyes roll back in ecstasy I can smell your sickness, I can cure ya (Cure) Cure your disease",1.0,112,"{'neg': 0.17, 'neu': 0.716, 'pos': 0.114, 'compound': -0.8659}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mWfVxEo4xZYDaz0v7hYrN,Juna,79.0,Charm,2024-07-12,195109.0,Clairo,False,18,3l0CmX0FuQjFxr8SK7Vqag,"bedroom pop, indie pop, pov: indie",5554851,82," Ooh-ooh, ooh Come to me slowly  It's when you talk close enough That I feel it on my skin, breathe it in Most of these days (Most of these days) I don't get too intimate Why would I let you in? (Why would I let you in?) But I think again  I don't even try I don't have to think With you, there's no pretending  You know me, you know me And I just might know you too, oh you Come to me ready  (You make me wanna) Go dancing (You make me wanna) Try on feminine (You make me wanna) Go buy a new dress (You make me wanna) Slip off a new dress",1.0,115,"{'neg': 0.012, 'neu': 0.957, 'pos': 0.031, 'compound': 0.4881}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5G2f63n7IPVPPjfNIGih7Q,Taste,92.0,Short n' Sweet,2024-08-23,157279.0,Sabrina Carpenter,False,19,74KM79TiuVKeVCqs8QtB0B,pop,16270682,94," Oh, I leave quite an impression Five feet to be exact You're wonderin' why half his clothes went missin' My body's where they're at  Now I'm gone, but you're still layin' Next to me, one degree of separation  I heard you're back together and if that's true You'll just have to taste me when he's kissin' you If you want forever, and I bet you do Just know you'll taste me too Post- Uh-huh  He pins you down on the carpet Makes paintings with his tongue  (La-la-la-la-la-la-la) Hе's funny now, all his jokes hit different Guеss who he learned that from?  Now I'm gone, but you're still layin' Next to me, one degree of separation",1.0,115,"{'neg': 0.009, 'neu': 0.885, 'pos': 0.106, 'compound': 0.8998}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6XjDF6nds4DE2BBbagZol6,Gata Only,86.0,Gata Only,2024-02-02,222000.0,FloyyMenor,True,20,7CvTknweLr9feJtRGrpDBy,reggaeton chileno,1237241,84,"Letra de ""Gata Only""  Ey Refrán &   Mami, te siento lejo', dime dónde está' Te quiero chingar, te voy a raptar Déjate llevar, apaga el celular Que si está' conmigo no te va a pasar na' Solo déjate llevar Nena, atenta a la jugá' Que yo quiero contigo y tú quiere' conmigo ( Brr ) Dime si se da Coro Ba-Ba-Baby, dale, ponte pa' mí, follow me Tú ere', like, for me y yo 'toy pa' ti Gata, tú está' only, mándame tu ubi Mueve los cachete'  al ritmo del TikTok Conmigo esa gata se еscapó y en su casa nadie lo notó E' que conmigo la baby еsta noche la pasó cabrón Gata, pon el celu en modo avión Tú mi loca y  yo tu locotrón Tú te pone' pa' mí y yo por ti me tiro to'a la misión",2.0,141,"{'neg': 0.015, 'neu': 0.967, 'pos': 0.017, 'compound': 0.0772}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vNRhkKd0yEAg8suGBpjeY,APT.,98.0,APT.,2024-10-18,169917.0,ROSÉ,False,21,3eVa5w3URK5duf6eyVDbu9,k-pop,8735466,89," 채영이가 좋아하는 랜덤 게임 랜덤 게임 Game start  아파트, 아파트 아파트, 아파트 아파트, 아파트 Uh, uh-huh, uh-huh 아파트, 아파트 아파트, 아파트 아파트, 아파트 Uh, uh-huh, uh-huh  Kissy face, kissy face Sent to your phone, but I'm tryna kiss your lips for real (Uh-huh, uh-huh) Red hearts, red hearts That's what I'm on, yeah Come give me somethin' I can feel, oh-oh, oh  Don't you want me like I want you, baby? Don't you need me like I need you now? Sleep tomorrow, but tonight, go crazy All you gotta do is just meet me at the",2.0,96,"{'neg': 0.037, 'neu': 0.709, 'pos': 0.254, 'compound': 0.98}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
